record_num,m_birth_date,m_birth_hour,m_born_lat,m_born_long,m_sign,m_sun,m_sun_speed,m_sun_house,m_moon,m_moon_speed,m_moon_house,m_mercury,m_mercury_speed,m_mercury_house,m_venus,m_venus_speed,m_venus_house,m_mars,m_mars_speed,m_mars_house,m_jupiter,m_jupiter_speed,m_jupiter_house,m_saturn,m_saturn_speed,m_saturn_house,m_uranus,m_uranus_speed,m_uranus_house,m_neptune,m_neptune_speed,m_neptune_house,m_pluto,m_pluto_speed,m_pluto_house,m_chiron,m_chiron_speed,m_chiron_house,m_lilith,m_lilith_speed,m_lilith_house,m_truenode,m_truenode_speed,m_truenode_house,m_pof,m_pof_speed,m_pof_house,m_vertex,m_vertex_speed,m_vertex_house,m_ascendant,m_ascendant_speed,m_house2,m_house2_speed,m_house3,m_house3_speed,m_house4,m_house4_speed,m_house5,m_house5_house,m_house6,m_house6_house,m_house7,m_house7_speed,m_house8,m_house8_speed,m_house9,m_house9_speed,m_MC,m_MC_speed,m_house11,m_house11_speed,m_house12,m_house12_speed,f_birth_date,f_birth_hour,f_born_lat,f_born_long,f_sign,f_sun,f_sun_speed,f_sun_house,f_moon,f_moon_speed,f_moon_house,f_mercury,f_mercury_speed,f_mercury_house,f_venus,f_venus_speed,f_venus_house,f_mars,f_mars_speed,f_mars_house,f_jupiter,f_jupiter_speed,f_jupiter_house,f_saturn,f_saturn_speed,f_saturn_house,f_uranus,f_uranus_speed,f_uranus_house,f_neptune,f_neptune_speed,f_neptune_house,f_pluto,f_pluto_speed,f_pluto_house,f_chiron,f_chiron_speed,f_chiron_house,f_lilith,f_lilith_speed,f_lilith_house,f_truenode,f_truenode_speed,f_truenode_house,f_pof,f_pof_speed,f_pof_house,f_vertex,f_vertex_speed,f_vertex_house,f_ascendant,f_ascendant_speed,f_house2,f_house2_speed,f_house3,f_house3_speed,f_house4,f_house4_speed,f_house5,f_house5_house,f_house6,f_house6_house,f_house7,f_house7_speed,f_house8,f_house8_speed,f_house9,f_house9_speed,f_MC,f_MC_speed,f_house11,f_house11_speed,f_house12,f_house12_speed,success_rate
2372,01.12.1993,12:39:37,53.4,-96.8,SAGITTARIUS,249.3402258,1.0134198,7.0,95.543224,12.8680568,1.0,231.9234942,1.4201308,7.0,238.1547862,1.2568448,8.0,256.2146053,0.7372141,2.0,214.352525,0.1967807,4.0,324.6357137,0.0570256,1.0,289.9243652,0.0483626,2.0,289.4023607,0.0307112,2.0,235.9757331,0.0393013,12.6856419,158.8391781,0.0413186,7.0,15.9371958,0.1114782,7.0,243.0389716,-0.0123667,5.0,24.08288809999999,-0.0123667,9.0,92.0687357,-0.0123667,1.452573,230.2858863,1.452573,260.8890022,1.452573,301.5739486,1.452573,342.0933499,1.452573,12.2845641,1.452573,33.8530494,1.452573,50.2858863,1.452573,80.8890022,1.452573,121.5739486,1.452573,162.0933499,1.452573,192.2845641,1.452573,213.8530494,1.452573,24.05.1986,02:17:11,-23.55,-46.63333,SAGITTARIUS,62.635893,0.9606299,4.0,245.935817,15.2598733,10.0,63.9155475,2.1958587,4.0,93.0267996,1.1991973,5.0,291.6050388,0.1828026,11.0,349.1381786,0.1407183,1.0,246.7045284,-0.0740261,10.0,261.1212231,-0.0380454,10.0,275.2675577,-0.0214582,11.0,215.2313849,-0.0241507,9.0,74.0857564,0.0811994,4.0,69.5152683,0.1113634,4.0,29.670999,-0.058809,3.0,139.59580640000001,-0.058809,6.0,71.458254,-0.058809,3.3225167,322.8957304,3.3225167,349.4181648,3.3225167,19.4395301,3.3225167,51.4801501,3.3225167,83.2561733,3.3225167,113.7261616,3.3225167,142.8957304,3.3225167,169.4181648,3.3225167,199.4395301,3.3225167,231.4801501,3.3225167,263.2561733,3.3225167,293.7261616,3.3225167,75
2373,14.05.1984,16:13:41,48.85,-0.11667,TAURUS,54.0332749,0.9639449,10.0,227.2890267,14.2460091,1.0,29.4178999,0.6605576,10.0,45.3359351,1.2288775,11.0,229.6507259,-0.361167,9.0,282.6156756,-0.04602,4.0,222.2355034,-0.07302,11.0,252.301773,-0.0383861,9.0,270.9733173,-0.0200156,3.3679083,210.0966906,-0.0251442,10.0,62.3229173,0.0742569,2.0,347.2929404,0.1120344,6.0,66.5634411,-0.0139576,7.0,12.081640800000002,-0.0139576,10.0,42.4242838,-0.0139576,8.6838677,198.825889,8.6838677,225.228118,8.6838677,257.3760114,8.6838677,294.0010356,8.6838677,328.4314229,8.6838677,356.6321272,8.6838677,18.825889,8.6838677,45.228118,8.6838677,77.3760114,8.6838677,114.0010356,8.6838677,148.4314229,8.6838677,176.6321272,8.6838677,01.08.1949,04:53:10,-27.83333,-48.41667,TAURUS,128.6024055,0.956801,3.0,214.2023255,14.0692015,6.0,134.461235,2.0032307,3.0,156.7192634,1.2097872,4.0,96.0040741,0.6659569,2.0,295.7515602,-0.1229741,8.0,155.6035806,0.1171901,4.0,92.9984733,0.0512414,2.0,192.7831977,0.0197579,5.0,135.9427442,0.0302781,3.0,242.8669808,-0.0046541,7.0,11.8537728,0.1107637,11.0,19.4235081,0.0036314,11.0,141.63231140000002,0.0036314,3.0,291.5767545,0.0036314,11.5209814,56.0323914,11.5209814,85.9138522,11.5209814,118.43932,11.5209814,152.3675498,11.5209814,184.400179,11.5209814,212.1487832,11.5209814,236.0323914,11.5209814,265.9138522,11.5209814,298.43932,11.5209814,332.3675498,11.5209814,4.400179,11.5209814,32.1487832,11.5209814,70
2374,22.06.1947,04:30:12,48.85,-0.11667,GEMINI,89.9280038,0.9543469,2.0,136.3643427,14.7098383,11.0,113.95027,0.6711445,2.0,70.0619647,1.2151464,4.0,53.5863333,0.7205974,11.0,228.5331653,-0.0693456,11.0,126.9647759,0.1114381,2.0,82.4187456,0.0590878,5.0,188.0283497,0.0012632,6.0,131.7261114,0.0233929,4.0,212.3823233,-0.0169121,11.0,285.8079942,0.1114219,10.0,62.285158,-0.0581604,6.0,142.401577,-0.0581604,10.0,232.4678234,-0.0581604,12.1621587,95.9652381,12.1621587,112.9759468,12.1621587,131.4724166,12.1621587,155.1202423,12.1621587,189.0632666,12.1621587,234.7440896,12.1621587,275.9652381,12.1621587,292.9759468,12.1621587,311.4724166,12.1621587,335.1202423,12.1621587,9.0632666,12.1621587,54.7440896,12.1621587,29.07.1975,02:28:56,41.9,2.35,GEMINI,125.3768108,0.9557089,2.4195371,10.3834597,11.8647356,10.0,121.618304,2.1102234,2.2111483,160.5181788,0.2849704,3.0,49.2519272,0.6620602,11.7570182,24.2467428,0.0540542,11.1481276,114.2456216,0.1281563,1.0,208.567704,0.0189848,5.2360833,249.1669202,-0.0120615,6.2501655,186.9574268,0.0220412,5.0428311,28.158767,0.0031654,11.2041095,349.4506932,0.111861,10.0905449,238.273687,-0.0677899,5.0,342.6758255,-0.0677899,9.0,235.3484461,-0.0677899,5.9384244,97.6691766,5.9384244,116.9335564,5.9384244,138.0487429,5.9384244,164.4855065,5.9384244,199.5172324,5.9384244,240.7955639,5.9384244,277.6691766,5.9384244,296.9335564,5.9384244,318.0487429,5.9384244,344.4855065,5.9384244,19.5172324,5.9384244,60.7955639,5.9384244,80
2375,15.11.1996,17:31:23,28.41667,-80.21667,SCORPIO,233.6389457,1.0079564,6.0,293.0407421,14.2705339,6.0,241.6106968,1.5487059,7.0,200.9748846,1.2271746,7.0,158.8453476,0.519448,7.0,285.3423987,0.1848972,8.0,0.8891774,-0.0310645,10.0,301.2087584,0.0302943,6.0,295.4194012,0.0216078,8.0,242.6287569,0.0392605,7.0,205.0347029,0.1345933,8.7604627,136.2706294,0.1115236,1.0,186.9148027,-0.0751558,9.0,15.769713599999932,-0.0751558,4.0,160.5242327,-0.0751558,8.2593104,316.3679172,8.2593104,357.0387266,8.2593104,32.1277174,8.2593104,59.8926357,8.2593104,83.7727421,8.2593104,107.6948838,8.2593104,136.3679172,8.2593104,177.0387266,8.2593104,212.1277174,8.2593104,239.8926357,8.2593104,263.7727421,8.2593104,287.6948838,8.2593104,27.07.1957,01:13:30,51.5,-2.98333,SCORPIO,123.7419774,0.9560465,3.0,121.842851,14.9976839,3.0,145.3934944,1.5703794,4.0,151.1130448,1.2107671,4.0,142.3145175,0.630194,4.0,178.1074629,0.1634878,5.0,247.8842288,-0.0251691,6.0,127.0612062,0.06167,3.0,209.8878235,0.0081963,5.0,149.2630085,0.0302498,4.0,315.4261665,-0.0521759,9.0,336.8510913,0.1119113,10.0,226.4049706,-0.175841,6.0,81.2810313,-0.175841,6.2477976,220.0905933,-0.175841,6.2477976,83.1801577,6.2477976,100.4684953,6.2477976,117.252541,6.2477976,137.4029957,6.2477976,166.5361494,6.2477976,212.7926432,6.2477976,263.1801577,6.2477976,280.4684953,6.2477976,297.252541,6.2477976,317.4029957,6.2477976,346.5361494,6.2477976,32.7926432,6.2477976,75
2376,04.08.1983,15:36:59,-2.53333,-44.3,LEO,131.6909662,0.9576635,7.0,74.267109,13.9841453,3.0,154.9093726,1.4787174,6.0,159.4830599,-0.0318605,8.0,114.11928,0.6521701,9.0,241.1307448,0.0193722,11.0,208.6644712,0.0538923,9.0,245.1094518,-0.0081449,7.0,266.7733221,-0.0170453,11.0,206.93455,0.0157835,9.0,62.2966553,0.0355304,11.0,315.5016125,0.1116189,1.0,84.0896319,0.0136212,7.0,178.3688219,0.0136212,11.0,4.7544786,0.0136212,8.0085512,235.7926791,8.0085512,263.856303,8.0085512,291.2009512,8.0085512,320.1745125,8.0085512,351.8698577,8.0085512,24.6854004,8.0085512,55.7926791,8.0085512,83.856303,8.0085512,111.2009512,8.0085512,140.1745125,8.0085512,171.8698577,8.0085512,204.6854004,8.0085512,22.05.1946,23:33:48,-20.8,-49.38333,LEO,61.2416668,0.9611761,5.0,317.1329918,12.6486953,2.0,51.1852012,2.0455976,5.0,88.5868963,1.2075768,6.0,134.5574154,0.518892,8.0,198.2236643,-0.06664,10.0,111.3588314,0.0981074,7.0,76.5620732,0.0575552,6.0,186.0085128,-0.0130033,10.0,129.6433246,0.0133836,8.0,195.3104831,-0.0374187,10.0,241.9697353,0.1109044,11.0,80.9066423,0.0151982,6.0,178.10723200000007,0.0151982,9.0,45.4297202,0.0151982,6.296735,282.215907,6.296735,306.5682878,6.296735,333.4406045,6.296735,4.4142347,6.296735,38.2732601,6.296735,71.5235747,6.296735,102.215907,6.296735,126.5682878,6.296735,153.4406045,6.296735,184.4142347,6.296735,218.2732601,6.296735,251.5235747,6.296735,80
2377,25.10.1971,00:07:48,-30.03333,-51.0,SCORPIO,210.9235766,0.9967145,2.0,274.2092234,12.5966314,1.0,221.547973,1.5550413,2.0,226.2746874,1.2463192,3.0,323.7985573,0.4617685,1.0,247.3818105,0.201194,10.0,65.4047766,-0.0596041,4.0,195.0246924,0.0614097,2.0,241.6526859,0.0333552,5.0,180.7043361,0.0336829,3.0,10.7157705,-0.0417345,7.0,196.3157394,0.1118758,1.0,310.566397,-0.061781,9.0,359.7756456,-0.061781,2.0,294.1585925,-0.061781,9.0851064,63.0612924,9.0851064,93.6993371,9.0851064,127.5854315,9.0851064,162.3066592,9.0851064,193.7341676,9.0851064,220.2080617,9.0851064,243.0612924,9.0851064,273.6993371,9.0851064,307.5854315,9.0851064,342.3066592,9.0851064,13.7341676,9.0851064,40.2080617,9.0851064,03.07.1951,09:27:06,25.78333,-56.1,SCORPIO,100.6509021,0.9537257,12.8075145,90.4919949,11.8570018,12.4073308,109.8240873,2.0442841,1.0,145.8255999,0.891819,2.0,89.5988599,0.6760269,12.438588,12.5642265,0.0980043,10.189242,176.5754269,0.0571259,3.0,99.7447308,0.0604924,12.7731555,196.7597489,0.0024501,4.0,138.3078921,0.025554,2.0,269.0217826,-0.0641867,6.0,90.0028967,0.111994,12.3894567,341.7478913,-0.1917447,9.1987447,116.5556286,-0.1917447,1.0,233.9520256,-0.1917447,9.1987447,106.3967214,9.1987447,129.7809793,9.1987447,156.0078354,9.1987447,186.8346626,9.1987447,221.2198395,9.1987447,255.2815501,9.1987447,286.3967214,9.1987447,309.7809793,9.1987447,336.0078354,9.1987447,6.8346626,9.1987447,41.2198395,9.1987447,75.2815501,9.1987447,95
2378,17.10.1970,01:43:46,-12.96667,-38.48333,LIBRA,203.2758426,0.9919669,4.3045763,53.0672631,13.9847545,3.0,196.0414893,1.7333486,1.0,234.9669276,0.1363965,11.0,177.8521008,0.6346288,3.5310598,221.4128009,0.213811,1.0,51.1038259,-0.0665495,9.0,190.0816386,0.0619567,3.0,239.2917199,0.0317376,5.0,178.1894292,0.0346193,3.0,7.4027197,-0.0429997,9.0,154.834426,0.1107615,8.0,331.4938433,-0.1414803,11.0,246.5657271,-0.1414803,7.0,333.1571572,-0.1414803,8.7326745,96.3571476,8.7326745,127.2702702,8.7326745,160.5238955,8.7326745,193.7067981,8.7326745,223.8109677,8.7326745,250.6419678,8.7326745,276.3571476,8.7326745,307.2702702,8.7326745,340.5238955,8.7326745,13.7067981,8.7326745,43.8109677,8.7326745,70.6419678,8.7326745,26.06.1966,06:24:32,-15.6,23333.0,LIBRA,94.2080276,0.9536937,3.0,193.4892931,13.9560011,6.0,119.3801301,1.1859877,3.0,59.7418635,1.1779609,1.0,79.8550618,0.688403,2.0,100.9879048,0.2254049,3.0,359.4921067,0.0254507,11.0,165.977216,0.0288544,5.0,229.7335336,-0.0174611,7.0,166.0365524,0.0151834,5.0,356.2282326,0.0027044,11.0,339.5826671,0.1119473,11.0,54.6889282,0.0135433,1.0,292.519445,0.0135433,9.0,140.2558204,0.0135433,1.7779043,31.8007105,1.7779043,61.2207181,1.7779043,90.6861434,1.7779043,120.8496645,1.7779043,152.0852283,1.7779043,183.0917981,1.7779043,211.8007105,1.7779043,241.2207181,1.7779043,270.6861434,1.7779043,300.8496645,1.7779043,332.0852283,1.7779043,3.0917981,1.7779043,60
2379,30.05.1941,17:03:38,-12.96667,-38.48333,GEMINI,68.8710075,0.9588537,8.0,119.8986629,12.7182661,9.0,91.3359215,1.3363422,8.0,79.8406492,1.2273948,7.0,339.6750644,0.657904,11.0,60.9816446,0.234507,6.0,50.7811114,0.1246092,5.0,56.9517085,0.0573267,11.0,174.9184772,-0.0033306,1.0,122.4688225,0.0183935,11.0,118.3344702,0.0899351,6.0,39.2229766,0.111327,1.0,178.8897983,-0.1114853,10.0,249.35407149999998,-0.1114853,12.4608408,5.7442231,-0.1114853,12.4608408,198.3264161,12.4608408,230.5199634,12.4608408,258.1348035,12.4608408,284.0333644,12.4608408,311.4043824,12.4608408,342.8596584,12.4608408,18.3264161,12.4608408,50.5199634,12.4608408,78.1348035,12.4608408,104.0333644,12.4608408,131.4043824,12.4608408,162.8596584,12.4608408,25.05.1963,16:00:39,-27.83333,-48.41667,GEMINI,63.7276695,0.9608318,9.0,98.0885436,14.2173122,10.0,52.659022,-0.349856,9.0,37.9927424,1.2097341,8.0,145.8030689,0.4752001,12.7112833,11.3119908,0.1907404,7.0,323.0483234,0.014341,6.0,151.2656284,0.0145223,12.8426686,223.763894,-0.0251678,2.0,159.5415749,0.0021085,1.0,344.6539675,0.0216779,7.0,213.9437375,0.1120612,2.0,111.3381234,-0.0275666,11.0,192.4098647,-0.0275666,1.0,350.5893044,-0.0275666,11.4954791,158.0489906,11.4954791,198.2042616,11.4954791,229.947447,11.4954791,255.5037221,11.4954791,279.1127519,11.4954791,304.9137339,11.4954791,338.0489906,11.4954791,18.2042616,11.4954791,49.947447,11.4954791,75.5037221,11.4954791,99.1127519,11.4954791,124.9137339,11.4954791,75
2380,28.11.1933,16:03:29,53.4,-96.8,SAGITTARIUS,245.9939352,1.0127426,7.0,27.9275297,12.4736366,7.0,228.634197,0.0617912,8.0,293.1729703,0.9921783,8.0,277.1290118,0.7651592,8.0,196.3169982,0.1734125,9.0,311.3784547,0.0711163,7.0,23.9538729,-0.0271214,6.0,162.3102945,0.0093574,9.0,114.5342481,-0.0131332,7.0,61.2226446,-0.0552456,9.0,94.2035217,0.1114959,11.0,322.9655671,-0.1686059,6.0,47.85825599999998,-0.1686059,7.0,132.0008434,-0.1686059,2.1941336,265.9246615,2.1941336,312.4061069,2.1941336,1.587776,2.1941336,33.4026395,2.1941336,54.4017753,2.1941336,70.7153196,2.1941336,85.9246615,2.1941336,132.4061069,2.1941336,181.587776,2.1941336,213.4026395,2.1941336,234.4017753,2.1941336,250.7153196,2.1941336,28.07.1946,04:58:41,51.5,-2.98333,SAGITTARIUS,124.51428,0.9562786,12.8456265,120.6208969,14.5005033,12.6064498,133.5614921,-0.6256732,1.0,166.4510618,1.1291937,2.0,172.3516009,0.6128135,3.0,200.1091724,0.116338,4.0,119.3045566,0.1290945,12.6569253,80.2589132,0.0461855,11.0,186.2786857,0.0209326,3.0,131.1948413,0.0295564,1.0,196.7598622,0.078916,3.0,249.3101266,0.1108055,5.0,80.0726738,-0.0875699,11.0,124.85375850000001,-0.0875699,11.5259839,267.0632759,-0.0875699,11.5259839,128.7471416,11.5259839,145.8534792,11.5259839,167.9806194,11.5259839,198.3742482,11.5259839,238.147235,11.5259839,277.9826639,11.5259839,308.7471416,11.5259839,325.8534792,11.5259839,347.9806194,11.5259839,18.3742482,11.5259839,58.147235,11.5259839,97.9826639,11.5259839,95
2381,02.01.1989,22:55:36,-27.83333,-48.41667,CAPRICORN,282.542848,1.0195004,8.0,222.9771766,12.4343318,4.0373625,300.1924329,1.4209167,7.0,260.2395729,1.2507735,7.0,21.2035687,0.514737,2.0,56.6057071,-0.0589025,7.0,275.8238652,0.1178406,2.0,271.870752,0.0596427,6.1143114,279.9957431,0.0378955,3.0,224.6067002,0.0253744,1.0,93.7333728,-0.0648577,5.0,175.94028,0.1108852,9.0,336.5019387,-0.0926066,8.0,173.8412265,-0.0926066,2.0,329.1522679,-0.0926066,8.1095158,114.2755551,8.1095158,152.2416557,8.1095158,189.4645507,8.1095158,220.452135,8.1095158,245.9624795,8.1095158,269.2769955,8.1095158,294.2755551,8.1095158,332.2416557,8.1095158,9.4645507,8.1095158,40.452135,8.1095158,65.9624795,8.1095158,89.2769955,8.1095158,28.02.1950,05:18:58,-5.1,-42.8,CAPRICORN,339.0581754,1.0039405,2.0,105.0303724,12.9856072,6.0,318.0132288,1.4857226,2.0,304.1677344,0.2764965,1.0,189.4012984,-0.2051711,9.0,320.1974004,0.2324177,2.0,166.6058932,-0.0787091,9.0,90.9787347,-0.0084905,6.0,196.9213531,-0.020171,10.0,136.4936617,-0.0218201,8.0,260.8747499,0.0521279,12.1605337,35.2377935,0.1110234,4.0,7.7856736,-0.064545,3.0,159.2583962,-0.064545,8.0,192.895773,-0.064545,3.7589675,285.2305932,3.7589675,312.9729567,3.7589675,343.2872484,3.7589675,15.6382858,3.7589675,47.3913862,3.7589675,76.9648164,3.7589675,105.2305932,3.7589675,132.9729567,3.7589675,163.2872484,3.7589675,195.6382858,3.7589675,227.3913862,3.7589675,256.9648164,3.7589675,85
2382,06.01.1930,16:53:27,-22.9,-47.05,CAPRICORN,285.673048,1.019274,7.0,359.1936074,12.3495033,9.0,304.8894391,0.9602157,7.0,278.2374261,1.257744,6.0,276.2190134,0.75608,4.0,67.37438,-0.081001,1.0,274.3817255,0.1167735,10.0,7.6335207,0.0175223,5.0,153.314792,-0.0167171,7.0,108.6030043,-0.0213373,5.0,39.6915129,-0.0130661,11.0,295.6207215,0.1119844,8.0,39.4979344,-0.0415416,2.0,111.60479700000002,-0.0415416,1.0494486,291.1965888,-0.0415416,1.0494486,38.0842376,1.0494486,67.2703979,1.0494486,97.6893059,1.0494486,129.4134702,1.0494486,161.4447422,1.0494486,191.4968346,1.0494486,218.0842376,1.0494486,247.2703979,1.0494486,277.6893059,1.0494486,309.4134702,1.0494486,341.4447422,1.0494486,11.4968346,1.0494486,10.11.1964,14:15:20,-9.4,-40.5,CAPRICORN,228.2244888,1.005663,10.0,297.093188,11.8492909,12.4427927,243.1740669,1.4793306,10.0,192.3292791,1.2131931,8.0,152.3244836,0.5158507,7.0,51.429116,-0.1360238,4.0,328.4099322,0.0152679,1.0,164.1249254,0.0353273,8.0,227.5877729,0.0375137,10.0,165.9427025,0.0197979,8.0,344.2604178,-0.0135172,2.0,273.4582924,0.1107893,11.0,83.4562455,0.029194,5.0,22.35997550000002,0.029194,3.0,202.3450859,0.029194,5.2682765,313.4912763,5.2682765,342.4934675,5.2682765,13.902653,5.2682765,45.564819,5.2682765,75.6506071,5.2682765,104.4972053,5.2682765,133.4912763,5.2682765,162.4934675,5.2682765,193.902653,5.2682765,225.564819,5.2682765,255.6506071,5.2682765,284.4972053,5.2682765,65
2383,20.07.1985,12:54:35,-9.4,-40.5,CANCER,117.7440859,0.9548247,4.0,149.6682782,13.7880151,4.0,143.0860636,0.5716769,4.0,75.5246704,1.1124633,2.0,117.0018107,0.6482763,5.0,313.9229729,-0.119655,5.5597499,231.4902505,-0.0085862,7.0,254.4169253,-0.0259853,3.3617951,271.5498845,-0.0235106,2.0,211.9435557,0.0046759,2.148526,72.5587723,0.0616096,6.0,35.4028873,0.1107719,8.0,45.2193425,-0.1585417,7.0,213.56139939999997,-0.1585417,4.0,0.4198846,-0.1585417,8.326712,181.6372071,8.326712,215.1718133,8.326712,244.5777563,8.326712,271.2792601,8.326712,298.1093251,8.326712,327.8430041,8.326712,1.6372071,8.326712,35.1718133,8.326712,64.5777563,8.326712,91.2792601,8.326712,118.1093251,8.326712,147.8430041,8.326712,01.01.1968,08:09:01,51.5,-2.98333,CANCER,279.9748412,1.0197276,1.0,295.7594648,14.111715,1.0,281.9542379,1.6160767,1.0,239.2783185,1.1962048,10.0,323.7025159,0.7805086,1.0,155.6806497,-0.0323111,8.0,6.1209922,0.041068,2.0,179.2142413,0.0028243,8.0,235.6506748,0.0290165,10.0,172.8511976,-0.0033822,8.0,355.5804128,0.0227916,2.0,41.1828388,0.1109017,3.0,24.6963117,-0.2030601,3.0,291.77708029999997,-0.2030601,1.0,139.254095,-0.2030601,3.365373,275.9924567,3.365373,325.9395744,3.365373,12.3790939,3.365373,41.7634386,3.365373,62.0331355,3.365373,78.8293899,3.365373,95.9924567,3.365373,145.9395744,3.365373,192.3790939,3.365373,221.7634386,3.365373,242.0331355,3.365373,258.8293899,3.365373,45
2384,06.05.1935,15:52:54,28.41667,-80.21667,TAURUS,45.1888305,0.9683204,10.6394993,92.1521397,12.7299537,11.0,55.8338159,2.0567286,10.9329213,83.9300874,1.1599781,1.0,186.8838164,-0.1492152,6.0,228.8580045,-0.1268836,4.7624542,338.5410604,0.0704402,4.0,32.2350718,0.0563794,10.268634,161.8740962,-0.0091585,3.0,114.0124298,0.0119287,1.0,68.2532804,0.0752559,6.0,152.3544285,0.111247,4.0,294.3814801,-0.0538706,6.0,167.6939005,-0.0538706,6.0,246.8306264,-0.0538706,6.7814948,120.7305913,6.7814948,144.2324803,6.7814948,171.4999995,6.7814948,203.326463,6.7814948,237.5664702,6.7814948,270.580116,6.7814948,300.7305913,6.7814948,324.2324803,6.7814948,351.4999995,6.7814948,23.326463,6.7814948,57.5664702,6.7814948,90.580116,6.7814948,29.06.1954,01:05:44,-15.6,23333.0,TAURUS,96.764998,0.9539842,5.0,77.1587978,14.4234303,4.0,107.5515718,-0.4124865,5.0,133.3563022,1.1721956,6.0,271.2970089,-0.3101263,11.0,97.9929253,0.2272602,5.0,212.6904563,-0.0124399,9.0,112.3059279,0.0593654,6.0,203.2961111,-0.0033082,9.0,143.2230086,0.0235454,7.0,296.9885698,-0.0541331,12.2873627,211.6182431,0.1120148,9.0,284.7450363,-0.0116209,11.0,298.39539030000003,-0.0116209,11.8613218,222.2353896,-0.0116209,11.8613218,318.0015905,11.8613218,345.9356809,11.8613218,16.7174593,11.8613218,48.4801834,11.8613218,79.2330016,11.8613218,108.8068617,11.8613218,138.0015905,11.8613218,165.9356809,11.8613218,196.7174593,11.8613218,228.4801834,11.8613218,259.2330016,11.8613218,288.8068617,11.8613218,80
2385,17.10.1969,03:44:04,-23.55,-46.63333,LIBRA,203.6021524,0.9926729,1.0,277.7711691,14.1916488,6.0,185.8504409,1.2284159,2.0,179.4559648,1.2371674,3.0,286.9106337,0.6863492,1.0,197.9877511,0.2165573,3.0,36.4114649,-0.0773549,10.0,185.6200891,0.0609438,3.0,237.1912444,0.0325128,4.0,175.9790018,0.0337696,2.0,3.74438,-0.0417747,9.0,114.3081528,0.1116679,1.0,350.6469883,-0.0293396,8.0,38.98592999999997,-0.0293396,7.0,330.2762647,-0.0293396,8.5772341,113.1549467,8.5772341,149.2738158,8.5772341,185.6474827,8.5772341,217.2055191,8.5772341,243.6781038,8.5772341,267.7981963,8.5772341,293.1549467,8.5772341,329.2738158,8.5772341,5.6474827,8.5772341,37.2055191,8.5772341,63.6781038,8.5772341,87.7981963,8.5772341,15.08.1970,01:12:58,51.5,-2.98333,LIBRA,141.8089717,0.9604334,3.0,292.3484067,14.8555299,7.0,169.1405603,1.0214012,4.0,187.0790696,1.0542121,4.0,137.7987521,0.6380956,3.0,209.9045102,0.136172,5.0,52.2474105,0.036127,11.0,186.3387856,0.0492106,4.0,238.1280723,0.0027014,5.0,175.9244514,0.0320728,4.0,9.9297595,-0.0263267,10.0,147.8556023,0.1107877,3.0,332.8212091,-0.020267,9.0,309.28687679999996,-0.020267,8.0,234.7859308,-0.020267,9.8620686,99.8263118,9.8620686,115.5902189,9.8620686,133.2827261,9.8620686,156.5470068,9.8620686,191.021116,9.8620686,238.5135574,9.8620686,279.8263118,9.8620686,295.5902189,9.8620686,313.2827261,9.8620686,336.5470068,9.8620686,11.021116,9.8620686,58.5135574,9.8620686,65
2386,02.01.1977,10:54:24,32.78333,-83.05,CAPRICORN,281.9454815,1.0190058,9.0,67.5605201,11.9884976,3.0,290.6437621,-0.9956085,9.0,327.6590765,1.1248038,8.0,271.0658468,0.748192,1.4320898,51.4643047,-0.0444667,10.0,135.74308,-0.0602727,5.0,220.9394588,0.0378538,9.0,254.7026382,0.0344096,11.0,194.1340817,0.0081927,9.0,27.3075683,-0.0046367,4.0,47.6046213,0.1108881,7.0,211.0435717,-0.118108,3.0,112.18935679999998,-0.118108,3.0,123.3667659,-0.118108,10.962747,257.8043954,10.962747,290.8580999,10.962747,327.6380334,10.962747,2.7417928,10.962747,32.0279026,10.962747,56.1488233,10.962747,77.8043954,10.962747,110.8580999,10.962747,147.6380334,10.962747,182.7417928,10.962747,212.0279026,10.962747,236.1488233,10.962747,27.08.1969,10:16:29,-30.03333,-51.0,CAPRICORN,153.9606798,0.9653025,12.755552,333.8093554,14.6681353,6.0,180.1737309,1.2107775,1.0,118.0085202,1.1781831,11.0,256.0474585,0.4991361,3.0,187.287598,0.1964734,1.0,38.9146247,-0.0108897,8.0,182.4925249,0.0572324,1.0,236.045326,0.0106213,3.0,174.1450749,0.0351138,1.0,5.9250308,-0.0365676,7.0,108.6413332,0.1117788,11.0,351.1140526,-0.016818,7.0,343.69315459999996,-0.016818,7.0,352.9005801,-0.016818,7.1721435,163.5418302,7.1721435,204.0057119,7.1721435,234.7738568,7.1721435,259.5158859,7.1721435,282.7923413,7.1721435,308.9327476,7.1721435,343.5418302,7.1721435,24.0057119,7.1721435,54.7738568,7.1721435,79.5158859,7.1721435,102.7923413,7.1721435,128.9327476,7.1721435,95
